pipe_genesymbol,score
ACKR4,0.11368403161332748
ACKR4P1,0.1138843616463308
ACLY,0.12468220178029311
ACMSD,0.1138843616463308
ACNATP,0.1138843616463308
ACO1,0.13999457772151902
ACO2,0.11412754476919482
ACOD1,0.1138843616463308
ACOT1,0.11368403161332748
ACOT11,0.11387069827999416
ACOT12,0.1138843616463308
ACOT13,0.2109618142928297
ACOT2,0.11368403161332748
ACOT4,0.11368403161332748
ACOT6,0.1138843616463308
ACOT7,0.34462348295030315
ACOT8,0.11368403161332748
ACOT9,0.1143197052539386
ACOX1,0.11687966549781978
ACOX2,0.11368403161332748
ACOX3,0.1140823283166242
ACOXL,0.11411224835657044
ACP1,0.18474366777008852
ACP2,0.11368403161332748
ACP3,0.11368403161332748
ACP4,0.1138843616463308
ACP5,0.11368403161332748
ACP6,0.12008175624404777
ACP7,0.11616185001906251
ACR,0.11368403161332748
ACRBP,0.11368403161332748
ACRV1,0.11368403161332748
ACSBG1,0.11368403161332748
ACSBG2,0.1138843616463308
ACSF2,0.11368403161332748
ACSF3,0.11368403161332748
ACSL1,0.1142127059672298
ACSL3,0.6815306964447447
ACSL4,0.3539993969318572
ACSL5,0.11368403161332748
ACSL6,0.7495132260183078
ACSM1,0.11368403161332748
ACSM2A,0.1138843616463308
ACSM2B,0.1138843616463308
ACSM3,0.11368403161332748
ACSM4,0.1138843616463308
ACSM5,0.11368403161332748
ACSM5P1,0.1138843616463308
ACSM6,0.1138843616463308
ACSS1,0.11368403161332748
ACSS2,0.11660862697306462
ACSS3,0.11368403161332748
ACTA1,0.11368403161332748
ACTA2,0.11368403161332748
ACTA2-AS1,0.11368403161332748
ACTB,0.5335040115456912
ACTBL2,0.1138843616463308
ACTBP1,0.1138843616463308
ACTBP11,0.11368403161332748
ACTBP12,0.1138843616463308
ACTBP14,0.1138843616463308
ACTBP2,0.11537838432571143
ACTBP6,0.1138843616463308
ACTBP7,0.1138843616463308
ACTBP8,0.1138843616463308
ACTBP9,0.1138843616463308
ACTC1,0.11368403161332748
ACTG1,0.253545327147972
ACTG1P1,0.11368403161332748
ACTG1P10,0.11368403161332748
ACTG1P11,0.1138843616463308
ACTG1P12,0.1138843616463308
ACTG1P13,0.1138843616463308
ACTG1P14,0.11368403161332748
ACTG1P15,0.1138843616463308
ACTG1P16,0.1138843616463308
ACTG1P17,0.11368403161332748
ACTG1P18,0.1138843616463308
ACTG1P19,0.1138843616463308
ACTG1P2,0.1138843616463308
ACTG1P20,0.11368403161332748
ACTG1P21,0.1138843616463308
ACTG1P22,0.1138843616463308
ACTG1P23,0.1138843616463308
ACTG1P24,0.1138843616463308
ACTG1P3,0.11368403161332748
ACTG1P9,0.1138843616463308
ACTG2,0.11368403161332748
ACTL10,0.11368403161332748
ACTL11P,0.1138843616463308
ACTL6A,0.11368403161332748
ACTL6B,0.15414516379150398
ACTL7A,0.1138843616463308
ACTL7B,0.1138843616463308
ACTL8,0.1138843616463308
ACTL9,0.1138843616463308
ACTN1,0.27227417547563104
ACTN1-DT,0.11368403161332748
ACTN2,0.14468654248619298
ACTN3,0.11368403161332748
ACTN4,0.12656936262966229
ACTN4P1,0.1138843616463308
ACTN4P2,0.1138843616463308
ACTR10,0.33754611976779964
ACTR1A,0.11368403161332748
ACTR1B,0.11780591588130128
ACTR2,0.8246762497912968
ACTR3,0.20255314636072186
ACTR3B,0.3589787469719223
ACTR3BP1,0.1138843616463308
ACTR3BP2,0.1138843616463308
ACTR3BP3,0.1138843616463308
ACTR3BP4,0.1138843616463308
ACTR3BP5,0.1138843616463308
ACTR3BP6,0.1138843616463308
ACTR3C,0.5017437047582495
ACTR3P2,0.1138843616463308
ACTR3P3,0.1138843616463308
ACTR5,0.11368403161332748
ACTR6,0.12113691862785869
ACTR6P1,0.1138843616463308
ACTR8,0.11368403161332748
ACTRT1,0.1138843616463308
ACTRT2,0.1138843616463308
ACTRT3,0.11368403161332748
ACVR1,0.13783842321798812
ACVR1B,0.1521045234783362
ACVR1C,0.12413571552517591
ACVR2A,0.14437217228026325
ACVR2B,0.1143197052539386
ACVR2B-AS1,0.11368403161332748
ACVRL1,0.11368403161332748
ACY1,0.11368403161332748
ACY3,0.1138843616463308
ACYP1,0.2212746021793239
ACYP2,0.7631970852929796
ADA,0.11368403161332748
ADA2,0.11368403161332748
ADAD1,0.1138843616463308
ADAD1P2,0.1138843616463308
ADAD2,0.11368403161332748
ADAL,0.19686468414577785
ADAM10,0.4504020932307808
ADAM11,0.14336337116445433
ADAM12,0.1548911407534226
ADAM15,0.11368403161332748
ADAM17,0.11893713185718023
ADAM18,0.1138843616463308
ADAM19,0.12634213198058003
ADAM1B,0.11368403161332748
ADAM2,0.1138843616463308
ADAM20,0.11368403161332748
ADAM20P1,0.11368403161332748
ADAM20P2,0.1138843616463308
ADAM20P3,0.1138843616463308
ADAM21,0.11368403161332748
ADAM21P1,0.1138843616463308
ADAM22,0.9486119367910069
ADAM23,0.8987802566720992
ADAM24P,0.1138843616463308
ADAM28,0.11368403161332748
ADAM29,0.1138843616463308
ADAM30,0.1138843616463308
ADAM32,0.1420589904306915
ADAM33,0.1315368249691088
ADAM3A,0.1138843616463308
ADAM3B,0.1138843616463308
ADAM5,0.1138843616463308
ADAM6,0.1138843616463308
ADAM7,0.1138843616463308
ADAM8,0.11368403161332748
ADAM9,0.19777679162064613
ADAMDEC1,0.1138843616463308
ADAMTS1,0.11368403161332748
ADAMTS10,0.16162401021838638
ADAMTS12,0.1184078161850062
ADAMTS13,0.1143555601332255
ADAMTS14,0.11368403161332748
ADAMTS15,0.11368403161332748
ADAMTS16,0.18688937723318907
ADAMTS17,0.24918931896151447
ADAMTS18,0.1138843616463308
ADAMTS19,0.6939078160134551
ADAMTS19-AS1,0.1138843616463308
ADAMTS2,0.11534928931597606
ADAMTS20,0.12289710629904847
ADAMTS3,0.19009426394157838
ADAMTS4,0.11368403161332748
ADAMTS5,0.12636375299184882
ADAMTS6,0.17708444779533813
ADAMTS7,0.11368403161332748
ADAMTS7P1,0.13611007051951585
ADAMTS7P3,0.11368403161332748
ADAMTS7P4,0.1138843616463308
ADAMTS8,0.11368403161332748
ADAMTS9,0.11432295324745828
ADAMTS9-AS1,0.11368403161332748
ADAMTS9-AS2,0.2853296426444262
ADAMTSL1,0.23690656266710006
ADAMTSL2,0.11368403161332748
ADAMTSL3,0.2735116698922574
ADAMTSL4,0.11368403161332748
ADAMTSL4-AS1,0.11368403161332748
ADAMTSL5,0.11368403161332748
ADAP1,0.12275088140828636
ADAP2,0.11368403161332748
ADAR,0.37543479578938027
ADARB1,0.5448947566452188
ADARB2,0.2175716852118696
ADARB2-AS1,0.11408772470838949
ADAT1,0.15448339971677785
ADAT2,0.1150166274623743
ADAT3,0.11368403161332748
ADCK1,0.1231821182800567
ADCK2,0.11368403161332748
ADCK5,0.11368403161332748
ADCY1,0.7859485173754002
ADCY10,0.11408772470838949
ADCY10P1,0.11368403161332748
ADCY2,0.7145588497815019
ADCY3,0.18831156148266798
ADCY4,0.11368403161332748
ADCY5,0.15378946553081807
ADCY6,0.152921081167162
ADCY7,0.13748551245025373
ADCY8,0.5836917166379237
ADCY9,0.24994568906993897
ADCYAP1,0.11432295324745828
ADCYAP1R1,0.5405656346592175
ADD1,0.41841026996079034
ADD2,0.17676949918390839
ADD3,0.7095205072654273
ADD3-AS1,0.11489442027101453
ADGB,0.1138843616463308
ADGRA1,0.15682413486909266
ADGRA1-AS1,0.1138843616463308
ADGRA2,0.11368403161332748
ADGRA3,0.11822923740837435
ADGRB1,0.1798430982870854
ADGRB2,0.15197705258450733
ADGRB3,0.9516482606999375
ADGRD1,0.1145271004353437
ADGRD2,0.1138843616463308
ADGRE1,0.1138843616463308
ADGRE2,0.11368403161332748
ADGRE3,0.11457265356697563
ADGRE4P,0.11368403161332748
ADGRE5,0.11368403161332748
ADGRF1,0.1138843616463308
ADGRF2,0.11408053846831405
ADGRF3,0.14350841364820993
ADGRF4,0.1138843616463308
ADGRF5,0.11734209749085257
ADGRF5P1,0.1138843616463308
ADGRF5P2,0.1138843616463308
ADGRG1,0.12610866962565245
ADGRG2,0.11368403161332748
ADGRG3,0.11368403161332748
ADGRG4,0.1138843616463308
ADGRG5,0.1138843616463308
ADGRG6,0.12420538179502381
ADGRG7,0.1138843616463308
ADGRL1,0.23730262897869356
ADGRL2,0.848979054919627
ADGRL3,0.9508818869876675
ADGRL3-AS1,0.1138843616463308
ADGRL4,0.11445040532559753
ADGRV1,0.2342172350953764
ADH1A,0.11368403161332748
ADH1B,0.11368403161332748
ADH1C,0.11368403161332748
ADH4,0.11368403161332748
ADH5,0.11416981551753243
ADH5P2,0.1138843616463308
ADH5P3,0.1138843616463308
ADH5P4,0.11368403161332748
ADH6,0.11368403161332748
ADH7,0.1138843616463308
ADHFE1,0.11368403161332748
ADI1,0.11904873874002858
ADIG,0.1138843616463308
ADIPOQ,0.11368403161332748
ADIPOQ-AS1,0.1138843616463308
ADIPOR1,0.12215510802311473
ADIPOR1P1,0.1138843616463308
ADIPOR1P2,0.1138843616463308
ADIPOR2,0.12791255178169197
ADIRF,0.1156583843257114
ADK,0.9490272617519607
ADM,0.11368403161332748
ADM2,0.1138843616463308
ADM5,0.11368403161332748
ADNP,0.402310630193075
ADNP-AS1,0.11368403161332748
ADNP2,0.1138873946753862
ADO,0.11368403161332748
ADORA1,0.1145431691156161
ADORA2A,0.11368403161332748
ADORA2A-AS1,0.11713983857398644
ADORA2B,0.11368403161332748
ADORA2BP1,0.1138843616463308
ADORA3,0.11368403161332748
ADPGK,0.11440530924431652
ADPGK-AS1,0.1138843616463308
ADPRH,0.11368403161332748
ADPRHL1,0.11368403161332748
ADPRM,0.11368403161332748
ADPRS,0.11368403161332748
ADRA1A,0.3386827395052942
ADRA1B,0.15599730551957594
ADRA1D,0.12377141682900722
ADRA2A,0.11473443465537934
ADRA2B,0.11368403161332748
ADRA2C,0.11368403161332748
ADRB1,0.11368403161332748
ADRB2,0.11368403161332748
ADRB3,0.11368403161332748
ADRM1,0.11368403161332748
ADSL,0.11550160599143383
ADSS1,0.11368403161332748
ADSS2,0.11846271933830844
ADTRP,0.12315087845802455
AEBP1,0.11368403161332748
AEBP2,0.17050809875023978
AEN,0.1307169957296944
AFAP1,0.38560738508548686
AFAP1-AS1,0.11368403161332748
AFAP1L1,0.11368403161332748
AFAP1L2,0.12687504333792246
AFDN,0.8542532952218151
AFDN-DT,0.11368403161332748
AFF1,0.1808018963223097
AFF2,0.536288709727145
AFF3,0.9505169768095698
AFF4,0.6221394575863809
AFG1L,0.15136106928837667
AFG3L1P,0.12020611157796797
AFG3L2,0.19316160386929965
AFG3L2P1,0.1138843616463308
AFM,0.1138843616463308
AFMID,0.11443321218773601
AFP,0.1138843616463308
AFTPH,0.21087041593367636
AGA,0.11368403161332748
AGAP1,0.8835793432891407
AGAP1-IT1,0.11368403161332748
AGAP10P,0.11368403161332748
AGAP12P,0.11368403161332748
AGAP13P,0.11368403161332748
AGAP14P,0.11368403161332748
AGAP2,0.1163515546045644
AGAP2-AS1,0.11368403161332748
AGAP3,0.19527744868371313
AGAP4,0.12270225613809164
AGAP5,0.11368403161332748
AGAP6,0.12378584759224674
AGAP7P,0.1138843616463308
AGAP9,0.11368403161332748
AGBL1,0.4046062281578668
AGBL1-AS1,0.1138843616463308
AGBL2,0.11458273318604864
AGBL3,0.15263797357117123
AGBL4,0.9515685907329409
AGBL4-IT1,0.1138843616463308
AGBL5,0.12132631247244478
AGBL5-AS1,0.11368403161332748
AGER,0.11368403161332748
AGFG1,0.5399580938491033
AGFG2,0.11368403161332748
AGGF1,0.12675464879733314
AGGF1P1,0.1138843616463308
AGGF1P2,0.1138843616463308
AGGF1P3,0.1138843616463308
AGGF1P4,0.1138843616463308
AGK,0.23461786386479894
AGKP1,0.1138843616463308
AGL,0.3395400536599912
AGMAT,0.11368403161332748
AGMO,0.1138843616463308
AGO1,0.11594486804339155
AGO2,0.14906738758179483
AGO3,0.5713305450627557
AGO4,0.35343269798905497
AGPAT1,0.12198416108092594
AGPAT2,0.11368403161332748
AGPAT3,0.17652401521358593
AGPAT4,0.6146130038528531
AGPAT4-IT1,0.11368403161332748
AGPAT5,0.1640205363904322
AGPAT5P1,0.1138843616463308
AGPS,0.19860425419108851
AGR2,0.11368403161332748
AGR3,0.11368403161332748
AGRN,0.11629730595984218
AGRP,0.1138843616463308
AGT,0.11368403161332748
AGTPBP1,0.9173060262889889
AGTR1,0.11368403161332748
AGTR2,0.1138843616463308
AGTRAP,0.11368403161332748
AGXT,0.1138843616463308
AGXT2,0.1138843616463308
AHCTF1,0.2364675328112167
AHCY,0.11368403161332748
AHCYL1,0.2531900382588938
AHCYL2,0.46973974588006173
AHCYP2,0.11368403161332748
AHCYP3,0.1138843616463308
AHCYP4,0.1138843616463308
AHCYP5,0.1138843616463308
AHCYP7,0.1138843616463308
AHDC1,0.16915328872280652
AHI1,0.9516482606999375
AHI1-DT,0.12080937418955705
AHNAK,0.11733441108410786
AHNAK2,0.11368403161332748
AHR,0.13656571729532477
AHRR,0.12323726703315409
AHSA1,0.11787235287235144
AHSA2P,0.12724830503692075
AHSG,0.1138843616463308
AHSP,0.1138843616463308
AICDA,0.1138843616463308
AIDA,0.11368403161332748
AIF1,0.11368403161332748
AIF1L,0.11445040532559753
AIFM1,0.11368403161332748
AIFM1P1,0.1138843616463308
AIFM2,0.11368403161332748
AIFM3,0.1141672664277211
AIG1,0.8857831993639864
AIM2,0.11388020843531077
AIMP1,0.13441342610789378
AIMP1P1,0.1138843616463308
AIMP1P2,0.1138843616463308
AIMP2,0.1138873946753862
AIP,0.11368403161332748
AIPL1,0.1138843616463308
AIRE,0.1138843616463308
AIRN,0.1138843616463308
AJAP1,0.1645115193941879
AJM1,0.11368403161332748
AJUBA,0.11368403161332748
AK1,0.11368403161332748
AK2,0.11550160599143383
AK2P2,0.1138843616463308
AK3,0.30058600061105534
AK3P2,0.1138843616463308
AK3P3,0.11368403161332748
AK3P4,0.1138843616463308
AK3P5,0.1138843616463308
AK4,0.11966771598524766
AK4P1,0.11368403161332748
AK4P2,0.1138843616463308
AK4P3,0.1138843616463308
AK4P4,0.1138843616463308
AK4P5,0.1138843616463308
AK4P6,0.1138843616463308
AK5,0.8071573004637906
AK6,0.11391191832356713
AK7,0.11391191832356713
AK8,0.11550160599143383
AK9,0.34448989152769377
AKAIN1,0.1138843616463308
AKAP1,0.11437062341118229
AKAP10,0.3400324639934467
AKAP11,0.5924872691217056
AKAP12,0.22586713312507403
AKAP13,0.2510979165073371
AKAP14,0.1138843616463308
AKAP17A,0.11368403161332748
AKAP17BP,0.1138843616463308
AKAP2,0.11368403161332748
AKAP3,0.11368403161332748
AKAP4,0.1138843616463308
AKAP5,0.1141326757538447
AKAP6,0.9506018869876676
AKAP7,0.37083949228363294
AKAP8,0.11581555395618422
AKAP8L,0.3557362299684594
AKAP8P1,0.1138843616463308
AKAP9,0.9516482606999375
AKIP1,0.11368403161332748
AKIRIN1,0.11990213218591968
AKIRIN1P1,0.1138843616463308
AKIRIN2,0.11387069827999416
AKIRIN2P1,0.1138843616463308
AKNA,0.11368403161332748
AKNAD1,0.11368403161332748
AKR1A1,0.11537030435097465
AKR1B1,0.12965010968107743
AKR1B10,0.11368403161332748
AKR1B10P1,0.1138843616463308
AKR1B10P2,0.1138843616463308
AKR1B15,0.1138843616463308
AKR1B1P1,0.1138843616463308
AKR1B1P2,0.1138843616463308
AKR1B1P3,0.1138843616463308
AKR1B1P4,0.1138843616463308
AKR1B1P6,0.1138843616463308
AKR1B1P7,0.1138843616463308
AKR1B1P8,0.1138843616463308
AKR1C1,0.12172279744456231
AKR1C2,0.11368403161332748
AKR1C3,0.11368403161332748
AKR1C4,0.1138843616463308
AKR1C6P,0.1138843616463308
AKR1C7P,0.1138843616463308
AKR1C8,0.1138843616463308
AKR1D1,0.1138843616463308
AKR1D1P1,0.1138843616463308
AKR1E2,0.12021901442782837
AKR7A2,0.11368403161332748
AKR7A2P1,0.11368403161332748
AKR7A3,0.11368403161332748
AKR7L,0.11368403161332748
AKT1,0.11368403161332748
AKT1S1,0.11368403161332748
AKT2,0.13507968105539592
AKT3,0.9516482606999375
AKTIP,0.11484938611280249
ALAD,0.1158218333775037
ALAS1,0.11368403161332748
ALAS2,0.1138843616463308
ALB,0.11368403161332748
ALCAM,0.6328126984109603
ALDH16A1,0.11368403161332748
ALDH18A1,0.1138873946753862
ALDH1A1,0.11368403161332748
ALDH1A2,0.11368403161332748
ALDH1A3,0.11368403161332748
ALDH1B1,0.11368403161332748
ALDH1L1,0.11368403161332748
ALDH1L1-AS1,0.1138843616463308
ALDH1L1-AS2,0.11368403161332748
ALDH1L2,0.13930860918074064
ALDH2,0.12962302785657184
ALDH3A1,0.11368403161332748
ALDH3A2,0.11918751677066515
ALDH3B1,0.11368403161332748
ALDH3B2,0.1138843616463308
ALDH4A1,0.11368403161332748
ALDH5A1,0.20773806998334196
ALDH6A1,0.11368403161332748
ALDH7A1,0.14265923675632683
ALDH7A1P1,0.1138843616463308
ALDH7A1P2,0.1138843616463308
ALDH7A1P3,0.1138843616463308
ALDH7A1P4,0.1138843616463308
ALDH8A1,0.11368403161332748
ALDH9A1,0.11368403161332748
ALDOA,0.8079770993841787
ALDOAP1,0.1138843616463308
ALDOAP2,0.1138843616463308
ALDOB,0.11368403161332748
ALDOC,0.6415449826479264
ALG1,0.11368403161332748
ALG10,0.11368403161332748
ALG10B,0.11368403161332748
ALG11,0.11368403161332748
ALG12,0.11368403161332748
ALG13,0.3140877250575327
ALG14,0.12278297029904314
ALG1L,0.11368403161332748
ALG1L12P,0.11368403161332748
ALG1L14P,0.1138843616463308
ALG1L15P,0.11368403161332748
ALG1L2,0.11368403161332748
ALG1L3P,0.1138843616463308
ALG1L5P,0.1138843616463308
ALG1L6P,0.11368403161332748
ALG1L7P,0.1138843616463308
ALG1L8P,0.1138843616463308
ALG1L9P,0.11368403161332748
ALG2,0.11368403161332748
ALG3,0.11368403161332748
ALG3P1,0.1138843616463308
ALG5,0.120830276901194
ALG6,0.12155233280390187
ALG8,0.13989269782780314
ALG9,0.1836486882557288
ALK,0.5487324879925234
ALKAL1,0.1138843616463308
ALKAL2,0.11368403161332748
ALKBH1,0.11368403161332748
ALKBH2,0.11368403161332748
ALKBH3,0.11368403161332748
ALKBH3-AS1,0.11368403161332748
ALKBH4,0.11368403161332748
ALKBH5,0.12125379056860093
ALKBH6,0.11544911020157173
ALKBH7,0.11368403161332748
ALKBH8,0.11411132321082824
ALLC,0.1138843616463308
ALMS1,0.3458628341262088
ALMS1-IT1,0.11368403161332748
ALMS1P1,0.11368403161332748
ALOX12,0.11368403161332748
ALOX12-AS1,0.11612415732281968
ALOX12B,0.1138843616463308
ALOX12P1,0.1138843616463308
ALOX12P2,0.11711468921342844
ALOX15,0.11368403161332748
ALOX15B,0.11368403161332748
ALOX15P2,0.1138843616463308
ALOX5,0.11368403161332748
ALOX5AP,0.11368403161332748
ALOXE3,0.1138843616463308
ALPG,0.1138843616463308
ALPI,0.1138843616463308
ALPK1,0.11368403161332748
ALPK2,0.11368403161332748
ALPK3,0.11368403161332748
ALPL,0.11445040532559753
ALPP,0.1138843616463308
ALS2,0.5015712080640297
ALS2CL,0.11368403161332748
ALX1,0.1138843616463308
ALX3,0.1138843616463308
ALX4,0.1138843616463308
ALYREF,0.11368403161332748
AMACR,0.11368403161332748
AMBN,0.1138843616463308
AMBP,0.1138843616463308
AMBRA1,0.2133276811608817
AMD1,0.25452741937046197
AMD1P1,0.1138843616463308
AMD1P2,0.1138843616463308
AMDHD1,0.11391191832356713
AMDHD2,0.11368403161332748
AMELX,0.1138843616463308
AMELY,0.1138843616463308
AMER1,0.11368403161332748
AMER2,0.12371132938192138
AMER3,0.1138843616463308
AMFR,0.16166252382263818
AMH,0.11368403161332748
AMHR2,0.1138843616463308
AMIGO1,0.12172898222404352
AMIGO2,0.11368403161332748
AMIGO3,0.1138843616463308
AMMECR1,0.24916030692902896
AMMECR1L,0.11368403161332748
AMMECR1LP1,0.1138843616463308
AMN,0.11368403161332748
AMN1,0.32240736588532837
AMOT,0.11368403161332748
AMOTL1,0.18626674115726946
AMOTL2,0.11368403161332748
AMPD1,0.1138843616463308
AMPD2,0.1356756278548707
AMPD3,0.11368403161332748
AMPH,0.878771021626515
AMT,0.11368403161332748
AMTN,0.1138843616463308
AMY1A,0.1138843616463308
AMY1B,0.1138843616463308
AMY1C,0.1138843616463308
AMY2A,0.1138843616463308
AMY2B,0.537016634880245
AMYP1,0.1138843616463308
AMZ1,0.11408772470838949
AMZ2,0.1450722192521977
AMZ2P1,0.11486427263695091
AMZ2P2,0.1138843616463308
ANAPC1,0.12762236853868694
ANAPC10,0.3405251545329775
ANAPC10P1,0.1138843616463308
ANAPC11,0.12499840494240645
ANAPC13,0.11368403161332748
ANAPC15,0.11368403161332748
ANAPC16,0.2977733913508206
ANAPC1P1,0.1138843616463308
ANAPC2,0.11368403161332748
ANAPC4,0.32392649283890484
ANAPC5,0.7114654981654037
ANAPC7,0.15374585290987947
ANG,0.11368403161332748
ANGEL1,0.11593391656998625
ANGEL2,0.14047659973615179
ANGPT1,0.2234144436652947
ANGPT2,0.11368403161332748
ANGPT4,0.1138843616463308
ANGPTL1,0.11368403161332748
ANGPTL2,0.11368403161332748
ANGPTL3,0.1138843616463308
ANGPTL4,0.11368403161332748
ANGPTL5,0.11397031438486306
ANGPTL6,0.11368403161332748
ANGPTL7,0.11368403161332748
ANGPTL8,0.11368403161332748
ANHX,0.1138843616463308
ANK1,0.5711147783120643
ANK2,0.9516482606999375
ANK3,0.9516482606999375
ANKAR,0.18393179542199542
ANKDD1A,0.26548414550125154
ANKDD1B,0.11560520754936145
ANKEF1,0.11368403161332748
ANKFN1,0.19458879004692137
ANKFY1,0.2763544551772138
ANKH,0.6923732399330272
ANKHD1,0.11368403161332748
ANKIB1,0.9140259754840981
ANKK1,0.11368403161332748
ANKLE1,0.11368403161332748
ANKLE2,0.1147468225300232
ANKMY1,0.1138873946753862
